convex/chatTools.ts	572	literal_default	      const body = (bracketMatch ? bracketMatch[3] : dashMatch?.[3]) || "";
convex/chatTools.ts	620	literal_default	  const nameToken = slugify(args.senderName || "participant", "participant");
convex/chatTools.ts	736	literal_default	      const rowKeywords = new Set(extractKeywords(row.text || ""));
convex/chatTools.ts	750	literal_default	        threadJid: thread?.jid || "",
convex/chatTools.ts	783	fallback_keyword	    fallbackToGlobal?: boolean;
convex/chatTools.ts	786	fallback_keyword	  const fallbackToGlobal = args.fallbackToGlobal ?? true;
convex/chatTools.ts	815	fallback_keyword	  if (globalProfile && fallbackToGlobal) {
convex/chatTools.ts	896	literal_default	      phraseCounts.set(gram, (phraseCounts.get(gram) || 0) + 1);
convex/chatTools.ts	1032	literal_default	        ...(init?.headers || {}),
convex/chatTools.ts	1058	literal_default	    const title = normalizeSpace(item.title || "");
convex/chatTools.ts	1059	literal_default	    const snippet = compactText(item.snippet || "", 260);
convex/chatTools.ts	1060	literal_default	    const url = (item.url || "").trim();
convex/chatTools.ts	1084	literal_default	      for (const row of data.organic_results || []) {
convex/chatTools.ts	1121	literal_default	      for (const topic of ddg.RelatedTopics || []) {
convex/chatTools.ts	1167	fallback_keyword	    provider: serpApiKey ? "serpapi+fallback" : "public_fallback",
convex/chatTools.ts	1196	literal_default	    const ownerAliases = ["me", ...(args.ownerAliases || [])]
convex/chatTools.ts	1208	literal_default	    const entryRows = (args.entries || []).map((entry) => ({
convex/chatTools.ts	1214	literal_default	      direction: entry.direction || "inbound",
convex/chatTools.ts	1320	fallback_keyword	    fallbackToGlobal: v.optional(v.boolean()),
convex/chatTools.ts	1366	literal_default	        commonPhrases: existing.commonPhrases || [],
convex/chatTools.ts	1367	literal_default	        punctuationStyle: existing.punctuationStyle || [],
convex/chatTools.ts	1368	literal_default	        humorNotes: existing.humorNotes || [],
convex/chatTools.ts	1369	literal_default	        spellingNotes: existing.spellingNotes || [],
convex/chatTools.ts	1493	literal_default	    const confidence = clamp(args.confidence ?? 0.6, 0, 1);
convex/chatTools.ts	1552	literal_default	      const facts = extractFactsFromText(row.text || "");
convex/chatTools.ts	1565	literal_default	          sourceExcerpt: compactText(row.text || "", 220),
convex/chatTools.ts	1726	literal_default	      const score = scoreText(todo.title || "");
convex/chatTools.ts	1758	literal_default	      const score = scoreText(`${memory.summary} ${(memory.styleNotes || []).join(" ")}`);
convex/chatTools.ts	1766	literal_default	        snippet: compactText(memory.summary || (memory.styleNotes || []).join(" | "), 180),
convex/chatTools.ts	1790	literal_default	      .sort((a, b) => b.score - a.score || (b.updatedAt || 0) - (a.updatedAt || 0))
convex/chatTools.ts	1824	env_default,literal_default	    const endpointEnv = process.env.PERSONAL_CONNECTOR_ENDPOINTS || "";
convex/chatTools.ts	1847	literal_default	        for (const hit of payload.hits || []) {
convex/chatTools.ts	1854	literal_default	            snippet: compactText(hit.snippet || "", 220),
convex/chatTools.ts	1856	literal_default	            score: clamp(hit.score ?? 0.5, 0, 1),
convex/chatTools.ts	1867	literal_default	      internalHits: (internal.hits || []).slice(0, maxResults),
convex/chatTools.ts	1882	literal_default	    const strictness = args.strictness || "balanced";
convex/chatTools.ts	1884	literal_default	    const inbound = normalizeSpace(args.inboundText || "");
convex/chatTools.ts	1888	fallback_keyword	      fallbackToGlobal: true,
convex/chatTools.ts	1909	literal_default	    const phraseMatches = (profile.commonPhrases || []).filter((phrase) =>
convex/chatTools.ts	1971	literal_default	    if (phraseAlignment < 0.25 && (profile.commonPhrases || []).length > 0) {
convex/chatTools.ts	1998	literal_default	        if (check.key === "phraseAlignment" && (profile.commonPhrases || []).length > 0) {
convex/chatTools.ts	2160	fallback_keyword	              fallbackToGlobal: true,
convex/chatTools.ts	2205	literal_default	              candidateReply: args.candidateReply || "",
convex/contextTools.ts	78	literal_default	    const limit = Math.round(Math.max(1, Math.min(args.limit ?? 12, 80)));
convex/contextTools.ts	79	literal_default	    const lexicalLimit = Math.round(Math.max(limit, Math.min(args.lexicalLimit ?? 120, 300)));
convex/contextTools.ts	80	literal_default	    const queryText = (args.query || "").trim();
convex/contextTools.ts	107	literal_default	    const newestMessageAt = filtered.reduce((acc, row) => Math.max(acc, row.messageAt || 0), 0);
convex/contextTools.ts	110	literal_default	        const messageKeywords = new Set(extractKeywords(row.text || ""));
convex/contextTools.ts	126	literal_default	          origin: row.origin || "live",
convex/contextTools.ts	227	literal_default	    const maxContextTokens = Math.max(512, Math.min(args.maxContextTokens ?? 1_000_000, 1_000_000));
convex/contextTools.ts	230	literal_default	      Math.min(args.reserveOutputTokens ?? 220, Math.floor(maxContextTokens * 0.5)),
convex/contextTools.ts	242	literal_default	      usedHistoryLines: Math.max(0, Math.round(args.usedHistoryLines ?? 0)),
convex/contextTools.ts	243	literal_default	      relevantHistoryLines: Math.max(0, Math.round(args.relevantHistoryLines ?? 0)),
convex/contextTools.ts	255	literal_default	    const historyLineLimit = Math.round(Math.max(4, Math.min(args.historyLineLimit ?? 14, 40)));
convex/contextTools.ts	256	literal_default	    const maxLineChars = Math.round(Math.max(80, Math.min(args.maxLineChars ?? 220, 800)));
convex/contextTools.ts	262	literal_default	      const line = compactText((args.historyLines[index] || "").replace(/\s+/g, " ").trim(), maxLineChars);
convex/draft.ts	5	fallback_keyword	import { contextPackValidator, outreachModeValidator, resolveFeedbackPath, resolveOutreachModeWithFallback } from "./lib/aiSmartness";
convex/draft.ts	63	fallback_keyword	    if (config.aiFallbackMode === "azure_only") {
convex/draft.ts	92	fallback_keyword	      reason: "Heuristic fallback draft",
convex/draft.ts	146	literal_default	    const messageProvider = thread?.provider || "whatsapp";
convex/draft.ts	150	literal_default	      sendKind: args.sendKind || "text",
convex/draft.ts	183	literal_default	    const messageProvider = thread?.provider || "whatsapp";
convex/draft.ts	184	literal_default	    const sendKind = args.sendKind || "text";
convex/draft.ts	360	literal_default	    const messageProvider = thread?.provider || "whatsapp";
convex/draft.ts	407	literal_default	    const messageProvider = draft.messageProvider || thread?.provider || "whatsapp";
convex/draft.ts	413	literal_default	    const sendKind = draft.sendKind || "text";
convex/draft.ts	596	fallback_keyword	      const outreachMode = resolveOutreachModeWithFallback({
convex/draft.ts	665	literal_default	    const batchSize = Math.min(Math.max(5, Math.round(args.limit ?? 80)), 200);
convex/draft.ts	712	literal_default	    const messageProvider = draft.messageProvider || thread?.provider || "whatsapp";
convex/draft.ts	734	literal_default	        sendKind: draft.sendKind || "text",
convex/draft.ts	764	literal_default	      sendKind: draft.sendKind || "text",
convex/followups.ts	109	literal_default	  const confidence = Number(args.followUp.confidence ?? 0);
convex/followups.ts	234	literal_default	    const provider = args.provider || "all";
convex/followups.ts	235	literal_default	    const limit = Math.min(args.limit ?? 50, 100);
convex/followups.ts	236	literal_default	    const status = args.status || "all";
convex/followups.ts	237	literal_default	    const sort = args.sort || "due_asc";
convex/followups.ts	259	literal_default	      : enriched.filter((item) => (item.thread?.provider || "whatsapp") === provider);
convex/followups.ts	270	literal_default	    const provider = args.provider || "all";
convex/followups.ts	274	literal_default	    const limit = Math.min(args.limit ?? 160, 300);
convex/followups.ts	275	literal_default	    const filter = args.filter || "all";
convex/followups.ts	285	literal_default	      provider === "all" ? true : (item.thread?.provider || "whatsapp") === provider,
convex/followups.ts	425	literal_default	    const batchSize = Math.min(Math.max(5, Math.round(args.limit ?? 30)), 60);
convex/followups.ts	465	literal_default	    const limit = Math.min(args.limit ?? 20, 50);
convex/followups.ts	493	literal_default	          detail: `${eligibility.reasonCode || "filtered"}: ${(eligibility.detail || followUp.reason).slice(0, 200)}`,
convex/followups.ts	498	literal_default	      const messageProvider = thread?.provider || "whatsapp";
convex/followupsPromoter.ts	22	literal_default	      filtered += result.filtered || 0;
convex/grounding.ts	6	literal_default	  const trimmed = value?.trim() || "";
convex/grounding.ts	28	literal_default	      grounding || {
convex/grounding.ts	59	literal_default	      autoAliases: normalizeAliases(args.autoAliases || existing?.autoAliases || []),
convex/grounding.ts	91	literal_default	      const currentAliases = row.autoAliases || [];
convex/inbound.ts	7	fallback_keyword	import { POSITIVE_ENGAGEMENT_WINDOW_MS, resolveFeedbackPath, resolveOutreachModeWithFallback } from "./lib/aiSmartness";
convex/inbound.ts	28	fallback_keyword	const IGNORE_CONTACT_FALLBACK_SCAN_LIMIT = 1000;
convex/inbound.ts	50	fallback_keyword	function normalizeTimestampMs(raw: number | undefined, fallbackMs: number) {
convex/inbound.ts	51	literal_default	  if (!Number.isFinite(raw) || (raw ?? 0) <= 0) {
convex/inbound.ts	52	fallback_keyword	    return fallbackMs;
convex/inbound.ts	136	literal_default	  if ((args.state.lastInboundAfterSendAt || 0) >= args.inboundMessageAt && args.state.noReplyStreak === 0) {
convex/inbound.ts	189	literal_default	    lastInboundAfterSendAt: Math.max(state.lastInboundAfterSendAt || 0, args.inboundMessageAt),
convex/inbound.ts	215	literal_default	  const mergedAliases = dedupeAliases([...(existing?.autoAliases || []), ...candidates]);
convex/inbound.ts	273	literal_default	    const ingestMode: IngestMode = args.ingestMode || "live";
convex/inbound.ts	277	literal_default	    const messageType = args.messageType || "text";
convex/inbound.ts	340	literal_default	    if ((ghostedUntil || 0) <= now) {
convex/inbound.ts	344	literal_default	    if ((nightPausedUntil || 0) <= now) {
convex/inbound.ts	348	literal_default	    if ((callReplyBarrierAt || 0) <= 0) {
convex/inbound.ts	379	fallback_keyword	          .take(IGNORE_CONTACT_FALLBACK_SCAN_LIMIT);
convex/inbound.ts	405	literal_default	          detail: (normalizedText || args.reactionEmoji || "[Non-text inbound]").slice(0, 300),
convex/inbound.ts	443	literal_default	    if (shouldEvaluateCallBarrier && (callReplyBarrierAt || 0) > 0) {
convex/inbound.ts	444	literal_default	      if (messageAt > (callReplyBarrierAt || 0)) {
convex/inbound.ts	552	literal_default	      const emoji = args.reactionEmoji?.trim() || "";
convex/inbound.ts	611	literal_default	          : (normalizedText || args.reactionEmoji || "[Non-text inbound]").slice(0, 300),
convex/inbound.ts	690	literal_default	        const sentAt = Math.max(row.updatedAt || 0, row.createdAt || 0, row.sendAt || 0);
convex/inbound.ts	702	fallback_keyword	          const outreachMode = resolveOutreachModeWithFallback({
convex/inbound.ts	721	literal_default	              sentAt: Math.max(engagedOutbox.updatedAt || 0, engagedOutbox.createdAt || 0, engagedOutbox.sendAt || 0),
convex/inbound.ts	828	literal_default	    const normalizedText = args.text.trim() || (args.direction === "outbound" ? "[Historical outbound message]" : "[Historical inbound message]");
convex/inbound.ts	907	literal_default	      messageType: args.messageType || "text",
convex/lib/aiSmartness.ts	51	fallback_keyword	  historySearchRetrievalStage: v.optional(v.union(v.literal("lexical"), v.literal("semantic"), v.literal("semantic_fallback"))),
convex/lib/aiSmartness.ts	194	fallback_keyword	export function clamp01(value: number, fallback = 0.5) {
convex/lib/aiSmartness.ts	196	fallback_keyword	    return clamp(fallback, 0, 1);
convex/lib/aiSmartness.ts	257	fallback_keyword	export function resolveOutreachModeWithFallback(args: {
convex/lib/aiSmartness.ts	272	fallback_keyword	  const outreachMode = resolveOutreachModeWithFallback({
convex/lib/aliasNormalization.ts	34	literal_default	  const trimmed = (value || "").trim();
convex/lib/aliasNormalization.ts	46	literal_default	  const trimmed = (value || "").trim();
convex/lib/commitments.ts	274	literal_default	  if (!hasFutureSignal || (!hasActionVerb && !hasTimeSpecificContext)) {
convex/lib/commitments.ts	372	literal_default	    if ((row.createdAt || 0) < now - dedupeWindowMs) {
convex/lib/config.ts	42	fallback_keyword	  aiFallbackMode: "all" | "azure_only";
convex/lib/config.ts	51	fallback_keyword	  aiFallbackConfidence: number;
convex/lib/config.ts	138	fallback_keyword	  aiFallbackMode: "all",
convex/lib/config.ts	147	fallback_keyword	  aiFallbackConfidence: 0.58,
convex/lib/config.ts	216	fallback_keyword	function parseBoolean(value: string | undefined, fallback: boolean) {
convex/lib/config.ts	223	fallback_keyword	  return fallback;
convex/lib/config.ts	226	fallback_keyword	function parseNumber(value: string | undefined, fallback: number) {
convex/lib/config.ts	228	fallback_keyword	    return fallback;
convex/lib/config.ts	231	fallback_keyword	  return Number.isFinite(parsed) ? parsed : fallback;
convex/lib/config.ts	253	fallback_keyword	function parseFallbackMode(value: string | undefined, fallback: AppConfig["aiFallbackMode"]): AppConfig["aiFallbackMode"] {
convex/lib/config.ts	257	fallback_keyword	  return fallback;
convex/lib/config.ts	260	fallback_keyword	function parseQualityGateMode(value: string | undefined, fallback: QualityGateMode): QualityGateMode {
convex/lib/config.ts	264	fallback_keyword	  return fallback;
convex/lib/config.ts	267	fallback_keyword	function parseAiDeterministicModes(value: string | undefined, fallback: AiDeterministicMode[]) {
convex/lib/config.ts	273	fallback_keyword	    return [...fallback];
convex/lib/config.ts	313	fallback_keyword	    aiFallbackMode: parseFallbackMode(map.get("aiFallbackMode"), DEFAULT_APP_CONFIG.aiFallbackMode),
convex/lib/config.ts	322	fallback_keyword	    aiFallbackConfidence: clamp(parseNumber(map.get("aiFallbackConfidence"), DEFAULT_APP_CONFIG.aiFallbackConfidence), 0.01, 1),
convex/lib/emojiLearning.ts	131	literal_default	      const count = Number(stat.categoryCounts?.[category] || 0);
convex/lib/emojiLearning.ts	135	literal_default	      categoryTotals.set(category, (categoryTotals.get(category) || 0) + count);
convex/lib/emojiLearning.ts	149	literal_default	        count: Number(stat.categoryCounts?.[category] || 0),
convex/lib/emojiLearning.ts	246	literal_default	  return (normalized.match(EMOJI_TOKEN_REGEX) || []).filter(isEmojiToken).slice(0, MAX_EMOJI_TOKENS_PER_SIGNAL);
convex/lib/emojiLearning.ts	283	literal_default	  const textSources = (args.texts || []).map((value) => value.trim()).filter(Boolean).slice(0, 3);
convex/lib/emojiLearning.ts	296	literal_default	  for (const entry of current.emojiStats || []) {
convex/lib/emojiLearning.ts	299	literal_default	      count: Math.max(0, Number(entry.count || 0)),
convex/lib/emojiLearning.ts	300	literal_default	      lastUsedAt: Math.max(0, Number(entry.lastUsedAt || 0)),
convex/lib/emojiLearning.ts	301	literal_default	      categoryCounts: { ...(entry.categoryCounts || {}) },
convex/lib/emojiLearning.ts	306	literal_default	    const stat = statsMap.get(emoji) || {
convex/lib/emojiLearning.ts	316	literal_default	      stat.categoryCounts[category] = (stat.categoryCounts[category] || 0) + 1;
convex/lib/heuristics.test.ts	16	literal_default	  assert.ok((detection?.suggestedDueAt || 0) > NOW);
convex/lib/heuristics.test.ts	49	literal_default	  assert.ok((detection?.suggestedDueAt || 0) > NOW);
convex/lib/heuristics.ts	87	literal_default	  return (text || "").trim().replace(/\s+/g, " ");
convex/lib/memePolicy.ts	80	literal_default	    const text = (message.text || "").trim();
convex/lib/memePolicy.ts	99	literal_default	  const latest = (args.latestInboundText || "").trim();
convex/lib/outboundGuard.ts	29	literal_default	    if (message.direction === "inbound" && Number.isFinite(message.messageAt) && (message.messageAt || 0) > 0) {
convex/lib/outboundGuard.ts	77	literal_default	  if (!Number.isFinite(args.latestInboundAt) || (args.latestInboundAt || 0) <= 0) {
